Unidade;Segmento;Item;Descrição;Modelo;Data Phase out;Substituto direto;Descrição Sust. Dir.;Substituto Indicacao;Descrição Subs. Ind.
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580464;Gravador Dig. de Video MHDX 3104 c/ HD 6TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580468;Gravador Dig. de Video MHDX 3132 c/ HD 1TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580469;Gravador Dig. de Video MHDX 3132 c/ HD 2TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580470;Gravador Dig. de Video MHDX 3132 c/ HD 3TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580471;Gravador Dig. de Video MHDX 3132 c/ HD 4TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580472;Gravador Dig. de Video MHDX 3132 c/ HD 6TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580473;Gravador Dig. de Video MHDX 3132 c/ HD 8TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580474;Gravador Dig. de Video MHDX 3132 c/ HD 10TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580475;Gravador Dig. de Video MHDX 3132 c/ HD 12TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580477;GRAVADOR DIG.DE VIDEO INVD 7032;CKD;dez/24;Nao se aplica;Nao se aplica;4581104;GRAVADOR DIG.DE VIDEO INVD 5232
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580478;Gravador Dig. de Imagem NVD 3208P c/HD 2 TB;OEM;nov/21;4580966;Gravador Dig. de Imagem NVD 3208P c/HD 2 TB;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580479;Gravador Dig. de Imagem NVD 3116 c/HD 1 TB;OEM;nov/21;4581187;GRAVADOR DIG.DE VIDEO INVD 3016 C/HD 1TB;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580480;Gravador Dig. de Imagem NVD 3116 c/HD 2 TB;OEM;nov/21;4581177;GRAVADOR DIG.DE VIDEO INVD 3016 C/HD 2TB;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580481;Gravador Dig. de Imagem NVD 3116 c/HD 4 TB;OEM;nov/21;4581179;GRAVADOR DIG.DE VIDEO INVD 3016 C/HD 4TB;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580482;Gravador Dig. de Imagem NVD 3116 P c/HD 1 TB;OEM;nov/21;4581196;GRAVADOR DIG.DE VIDEO INVD 3016-P C/HD 1TB;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580483;Gravador Dig. de Imagem NVD 3116 P c/HD 2 TB;OEM;nov/21;4580936;Gravador Dig. de Vídeo NVD 3316-P c/HD 2TB;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580484;Gravador Dig. de Imagem NVD 3116 P c/HD 4 TB;OEM;nov/21;4580938;Gravador Dig. de Vídeo NVD 3316-P c/HD 4TB;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580485;Gravador Dig. de Imagem NVD 5124 c/HD 1 TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580486;Gravador Dig. de Imagem NVD 5124 c/HD 2 TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580487;Gravador Dig. de Imagem NVD 5124 c/HD 4 TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580488;Gravador Dig. de Imagem NVD 7132 c/HD 1 TB;OEM;jan/22;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580489;Gravador Dig. de Imagem NVD 7132 c/HD 2 TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580490;Gravador Dig. de Imagem NVD 7132 c/HD 4 TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580491;Gravador Dig. de Video MHDX 7116;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580494;Gravador Dig. de Imagem NVD 3208P c/HD 1 TB;OEM;out/22;4580965;Gravador Dig. de Imagem NVD 3208P c/HD 1 TB;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580495;Gravador Dig. de Video MHDX 1104 c/ HD 3TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580496;Gravador Dig. de Video MHDX 1104 c/ HD 4TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580497;Gravador Dig. de Video MHDX 1104 c/ HD 6TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580498;Gravador Dig. de Video MHDX 1108 c/ HD 4TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580499;Gravador Dig. de Video MHDX 1108 c/ HD 6TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580501;Gravador Dig. de Vídeo NVD 1232 c/HD 1TB;OEM;nov/22;4580984;GRAVADOR DIG.DE VIDEO NVD 1432 C/HD 1TB AM;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580502;Gravador Dig. de Vídeo NVD 1232 c/HD 2TB;OEM;nov/22;4580809;GRAVADOR DIG.DE VIDEO NVD 1432 C/HD 2TB AM;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580503;Gravador Dig. de Vídeo NVD 1232 c/HD 4TB;OEM;nov/22;4580806;GRAVADOR DIG.DE VIDEO NVD 1432 C/HD 4TB AM;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580504;Gravador Dig. de Video MHDX 5216 c/ HD 1TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580505;Gravador Dig. de Video MHDX 5216 c/ HD 2TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580506;Gravador Dig. de Video MHDX 5216 c/ HD 3TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580507;Gravador Dig. de Video MHDX 5216 c/ HD 4TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580508;Gravador Dig. de Video MHDX 5216 c/ HD 6TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580509;Gravador Dig. de Video MHDX 5216 c/ HD 8TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580510;Gravador Dig. de Video MHDX 5216 c/ HD 10TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580511;Gravador Dig. de Video MHDX 5208 c/ HD 1TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580512;Gravador Dig. de Video MHDX 5208 c/ HD 2TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580513;Gravador Dig. de Video MHDX 5208 c/ HD 3TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580514;Gravador Dig. de Video MHDX 5208 c/ HD 4TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580515;Gravador Dig. de Video MHDX 5208 c/ HD 6TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580516;Gravador Dig. de Video MHDX 5208 c/ HD 8TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580517;Gravador Dig. de Video MHDX 5208 c/ HD 10TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580518;Gravador Dig. de Video MHDX 1104 c/ HD 8TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580519;Gravador Dig. de Video MHDX 1104 c/ HD 10TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580520;Gravador Dig. de Video MHDX 1104 c/ HD 12TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580521;Gravador Dig. de Video MHDX 1108 c/ HD 8TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580522;Gravador Dig. de Video MHDX 1108 c/ HD 10TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580523;Gravador Dig. de Video MHDX 1108 c/ HD 12TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580524;Gravador Dig. de Video MHDX 1116 c/ HD 12TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580525;Gravador Dig. de Video MHDX 1132 c/ HD 12TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580526;Gravador Dig. de Video MHDX 3104 c/ HD 8TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580527;Gravador Dig. de Video MHDX 3104 c/ HD 10TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580528;Gravador Dig. de Video MHDX 3104 c/ HD 12TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580529;Gravador Dig. de Video MHDX 3108 c/ HD 12TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580530;Gravador Dig. de Video MHDX 3116 c/ HD 12TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580531;Gravador Dig. de Video MHDX 5208 c/ HD 12TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580532;Gravador Dig. de Video MHDX 5216 c/ HD 12TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580533;Gravador Dig. de Video MHDX 7132 c/ HD 1TB;OEM;ago/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580534;Gravador Dig. de Video MHDX 7132 c/ HD 2TB;OEM;ago/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580535;Gravador Dig. de Video MHDX 7132 c/ HD 3TB;OEM;ago/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580536;Gravador Dig. de Video MHDX 7132 c/ HD 4TB;OEM;ago/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580537;Gravador Dig. de Video MHDX 7132 c/ HD 6TB;OEM;ago/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580538;Gravador Dig. de Video MHDX 7132 c/ HD 8TB;OEM;ago/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580539;Gravador Dig. de Video MHDX 7132 c/ HD 10TB;OEM;ago/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580540;Gravador Dig. de Video MHDX 7132 c/ HD 12TB;OEM;ago/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580541;Gravador Dig. de Video MHDX 7116 c/ HD 1TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580542;Gravador Dig. de Video MHDX 7116 c/ HD 2TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580543;Gravador Dig. de Video MHDX 7116 c/ HD 3TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580544;Gravador Dig. de Video MHDX 7116 c/ HD 4TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580545;Gravador Dig. de Video MHDX 7116 c/ HD 6TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580546;Gravador Dig. de Video MHDX 7116 c/ HD 8TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580547;Gravador Dig. de Video MHDX 7116 c/ HD 10TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580548;Gravador Dig. de Video MHDX 7116 c/ HD 12TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580549;Gravador Dig. de Imagem NVD 7132 c/HD 6 TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580550;Gravador Dig. de Imagem NVD 1304 c/HD 1 TB;OEM;out/21;4581063;Gravador Dig. de Video NVD 1404 c/ HD 1TB;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580551;Gravador Dig. de Imagem NVD 1304 c/HD 2 TB;OEM;out/21;4581064;Gravador Dig. de Video NVD 1404 c/ HD 2TB;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580552;Gravador Dig. de Imagem NVD 1308 c/HD 1 TB;OEM;out/21;4581011;GRAVADOR DIG.DE VIDEO NVD 1408 C/HD 1TB AM;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580553;Gravador Dig. de Imagem NVD 1308 c/HD 2 TB;OEM;out/21;4581012;GRAVADOR DIG.DE VIDEO NVD 1408 C/HD 2TB AM;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580554;Gravador Dig. de Vídeo NVD 1316 c/HD 1TB;OEM;nov/22;4580986;GRAVADOR DIG.DE VIDEO NVD 1416 C/HD 1TB AM;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580555;Gravador Dig. de Vídeo NVD 1316 c/HD 2TB;OEM;nov/22;4580026;GRAVADOR DIGITAL DE VIDEO NVD 1416 C/HD 2T;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580556;Gravador Dig. de Vídeo NVD 1232 c/HD 6TB;OEM;nov/22;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580557;Gravador Dig. de Video NVD 1232 c/HD 8TB;OEM;fev/22;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580558;Gravador Dig. de Video NVD 1232 c/HD 10TB;OEM;fev/22;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580559;Gravador Dig. de Video NVD 1304 c/HD 3TB;OEM;out/21;4581065;Gravador Dig. de Video NVD 1404 c/ HD 3TB;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580560;Gravador Dig. de Video NVD 1304 c/HD 4TB;OEM;out/21;4581006;GRAVADOR DIG.DE VIDEO NVD 1404 C/HD 4TB AM;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580561;Gravador Dig. de Video NVD 1308 c/HD 3TB;OEM;out/21;4581070;Gravador Dig. de Video NVD 1408 c/ HD 3TB;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580562;Gravador Dig. de Video NVD 1308 c/HD 4TB;OEM;out/21;4581018;GRAVADOR DIG.DE VIDEO NVD 1408 C/HD 4TB AM;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580564;Gravador Dig. de Vídeo NVD 1316 c/HD 4TB;OEM;nov/22;4580807;GRAVADOR DIG.DE VIDEO NVD 1416 C/HD 4TB AM;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580565;Gravador Dig. de Vídeo NVD 1316 c/HD 6TB;OEM;nov/22;4580031;GRAVADOR DIGITAL DE VIDEO NVD 1416 C/HD 6T;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580566;Gravador Dig. de Video NVD 1316 c/HD 8TB;OEM;fev/22;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580567;Gravador Dig. de Video NVD 1316 c/HD 10TB;OEM;fev/22;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580568;Gravador Dig. de Video NVD 3116 c/HD 3TB;OEM;nov/21;4581075;Gravador Dig. de Video NVD 3316-PLUS c/HD 3 TB;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580569;Gravador Dig. de Video NVD 3116 c/HD 6TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580570;Gravador Dig. de Video NVD 3116 c/HD 8TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580571;Gravador Dig. de Video NVD 3116 c/HD 10TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580572;Gravador Dig. de Video NVD 3116 P c/HD 3TB;OEM;nov/21;4580937;Gravador Dig. de Vídeo NVD 3316-P c/HD 3TB;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580573;Gravador Dig. de Video NVD 3116 P c/HD 6TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580574;Gravador Dig. de Video NVD 3116 P c/HD 8TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580575;Gravador Dig. de Video NVD 3116 P c/HD 10TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580576;Gravador Dig. de Video NVD 3208 P c/HD 3TB;OEM;nov/21;4580967;Gravador Dig. de Video NVD 3208 P c/HD 3TB;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580577;Gravador Dig. de Video NVD 3208 P c/HD 4TB;OEM;nov/21;4580968;Gravador Dig. de Video NVD 3208 P c/HD 4TB;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580578;Gravador Dig. de Video NVD 3208 P c/HD 6TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580579;Gravador Dig. de Video NVD 3208 P c/HD 8TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580580;Gravador Dig. de Video NVD 3208 P c/HD 10TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580581;Gravador Dig. de Video NVD 5124 c/HD 6TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580582;Gravador Dig. de Video NVD 5124 c/HD 8TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580583;Gravador Dig. de Video NVD 5124 c/HD 10TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580584;Gravador Dig. de Video NVD 7132 c/HD 3TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580585;Gravador Dig. de Video NVD 7132 c/HD 8TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580586;Gravador Dig. de Video NVD 7132 c/HD 10TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580587;Gravador Dig. de Video NVD 7132 c/HD 12TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580588;Gravador Dig. de Video NVD 5124 c/HD 12TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580589;Gravador Dig. de Video NVD 3208 P c/HD 12TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580590;Gravador Dig. de Video NVD 3116 P c/HD 12TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580591;Gravador Dig. de Video NVD 3116 c/HD 12TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580592;Gravador Dig. de Video NVD 1316 c/HD 12TB;OEM;fev/22;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580593;Gravador Dig. de Video NVD 1232 c/HD 12TB;OEM;fev/22;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580594;Gravador Dig. de Video NVD 5124 c/HD 3TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580595;Sistema de Rastreamento e Gerenc. Veicular MVD 1105 G G2;OEM;fev/22;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580596;Sistema de Rastreamento e Gerenc. Veicular MVD 1105 W G2;OEM;fev/22;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580597;Sistema de Rastreamento e Gerenc. Veicular MVD 1105 G2;OEM;fev/22;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580600;Gravador Dig. de Video iMHDX 5008;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580601;Gravador Dig. de Video iMHDX 5008 c/ HD 1TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580602;Gravador Dig. de Video iMHDX 5008 c/ HD 2TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580603;Gravador Dig. de Video iMHDX 5008 c/ HD 3TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
SEGURANCA ELETRONICA;Gerenciamento de Imagem;4580604;Gravador Dig. de Video iMHDX 5008 c/ HD 4TB;OEM;nov/21;Nao se aplica;Nao se aplica;Nao se aplica;Nao se aplica
